,SIG_CD,RDS_MAN_NO,RDS_MAN_NO2,RN,RN_CD,LAT,LNG,분류,밝기
1928,11680,1543,0,논현로97길,4166208,37.50286382987007,127.03363628422913,도로,60
1929,11680,1543,1,논현로97길,4166208,37.502276629266746,127.03364351939688,도로,80
1930,11680,1543,2,논현로97길,4166208,37.50191066951804,127.03364802197572,도로,40
1931,11680,1543,3,논현로97길,4166208,37.501908912005355,127.0336501021077,도로,40
1932,11680,1544,0,논현로97길,4166208,37.50273535533644,127.03506690998644,도로,60
1933,11680,1544,1,논현로97길,4166208,37.50262217123701,127.034686472199,도로,40
1934,11680,1544,2,논현로97길,4166208,37.50310668512015,127.03445371415907,도로,40
1935,11680,1545,0,논현로97길,4166208,37.50282074743285,127.0334912579878,도로,80
1936,11680,1545,1,논현로97길,4166208,37.503324037092256,127.03325350081488,도로,20
1937,11680,1548,0,봉은사로20길,4166339,37.503767192645405,127.03261127836932,도로,80
1938,11680,1548,1,봉은사로20길,4166339,37.50389444739423,127.03302773405588,도로,100
1939,11680,1548,2,봉은사로20길,4166339,37.503958294944134,127.03308465881737,도로,100
1940,11680,1548,3,봉은사로20길,4166339,37.5041399828643,127.03324665334459,도로,100
1941,11680,1550,0,봉은사로22길,4166341,37.50370445553347,127.03171053551495,도로,40
1942,11680,1550,1,봉은사로22길,4166341,37.503695357633006,127.03127584269855,도로,40
1943,11680,1550,2,봉은사로22길,4166341,37.50369081694306,127.03105909573263,도로,40
1944,11680,1550,3,봉은사로22길,4166341,37.503690952155,127.03105884697851,도로,40
1945,11680,1550,4,봉은사로22길,4166341,37.50389903387831,127.03067522166668,도로,40
1946,11680,1550,5,봉은사로22길,4166341,37.50407609706024,127.03034878569616,도로,40
1947,11680,1551,0,테헤란로13길,4166718,37.50325766324377,127.03069176665123,도로,60
1948,11680,1551,1,테헤란로13길,4166718,37.503690952155,127.03105884697851,도로,40
1949,11680,1568,0,역삼로,3122008,37.50221199991229,127.0559321445345,도로,0
1950,11680,1568,1,역삼로,3122008,37.501578015637456,127.05625669689768,도로,0
1951,11680,1569,0,언주로100길,4166558,37.50659603415853,127.04209774115273,도로,20
1952,11680,1569,1,언주로100길,4166558,37.50608599878795,127.04258895452965,도로,60
1953,11680,1569,2,언주로100길,4166558,37.50608506898689,127.04259405473448,도로,60
1954,11680,1570,0,선릉로103길,4166439,37.50639014912557,127.04493076563936,도로,120
1955,11680,1570,1,선릉로103길,4166439,37.50629607340068,127.0448641076378,도로,140
1956,11680,1570,2,선릉로103길,4166439,37.50617642474607,127.04482905724524,도로,80
1957,11680,1581,0,논현로87길,4166203,37.49965940386486,127.0355273293939,도로,60
1958,11680,1581,1,논현로87길,4166203,37.49915555857704,127.0357689948925,도로,20
1959,11680,1581,2,논현로87길,4166203,37.49903982678446,127.03598066398588,도로,100
1960,11680,1624,0,테헤란로19길,4166721,37.50153624888425,127.03315359724434,도로,60
1961,11680,1624,1,테헤란로19길,4166721,37.501527475088956,127.03312571154758,도로,60
1962,11680,1624,2,테헤란로19길,4166721,37.50147783217106,127.032967932301,도로,40
1963,11680,1624,3,테헤란로19길,4166721,37.50145264401269,127.03288787753976,도로,60
1964,11680,1624,4,테헤란로19길,4166721,37.501434774259,127.03283108714064,도로,60
1965,11680,1624,5,테헤란로19길,4166721,37.50152198392674,127.03278943821869,도로,40
1966,11680,1624,6,테헤란로19길,4166721,37.50157816819686,127.03276293048285,도로,60
1967,11680,1624,7,테헤란로19길,4166721,37.5016583581291,127.03272480692631,도로,80
1968,11680,1625,0,테헤란로19길,4166721,37.50152198392674,127.03278943821869,도로,40
1969,11680,1625,1,테헤란로19길,4166721,37.50146467552687,127.03260315359007,도로,80
1970,11680,1626,0,강남대로94길,4166037,37.50073002726205,127.03304913532072,도로,60
1971,11680,1626,1,강남대로94길,4166037,37.50096167196049,127.03312421149825,도로,60
1972,11680,1626,2,강남대로94길,4166037,37.50145264401269,127.03288787753976,도로,60
1973,11680,1627,0,테헤란로25길,4166726,37.501315730090376,127.03517294194424,도로,80
1974,11680,1627,1,테헤란로25길,4166726,37.5013981719736,127.0348852533112,도로,100
1975,11680,1627,2,테헤란로25길,4166726,37.50114000797507,127.03476056933269,도로,100
1976,11680,1627,3,테헤란로25길,4166726,37.50110538290398,127.03475949093294,도로,120
1977,11680,1627,4,테헤란로25길,4166726,37.50099493330713,127.03480992543469,도로,100
1978,11680,1628,0,언주로106길,4166561,37.50846463752008,127.04288423100321,도로,20
1979,11680,1628,1,언주로106길,4166561,37.50792926676846,127.04313524524756,도로,60
1980,11680,1678,0,논현로95길,4166207,37.50179156333903,127.03349375950191,도로,80
1981,11680,1678,1,논현로95길,4166207,37.50156566873137,127.03397565727549,도로,40
1982,11680,1678,2,논현로95길,4166207,37.500774064503105,127.03409174063974,도로,80
1983,11680,1717,0,테헤란로29길,4166730,37.501487840150716,127.03911242911495,도로,0
1984,11680,1717,1,테헤란로29길,4166730,37.501907792161106,127.0388958996628,도로,0
1985,11680,1717,2,테헤란로29길,4166730,37.502224517627006,127.0387325942938,도로,40
1986,11680,1717,3,테헤란로29길,4166730,37.50254074722016,127.03856954741407,도로,40
1987,11680,1719,0,테헤란로48길,4166742,37.50349255435938,127.04564514230488,도로,0
1988,11680,1719,1,테헤란로48길,4166742,37.50298842517054,127.04589281377186,도로,0
1989,11680,1719,2,테헤란로48길,4166742,37.5025837210037,127.04609163984377,도로,0
1990,11680,1723,0,논현로104길,4166108,37.50554440022609,127.0347049331168,도로,0
1991,11680,1723,1,논현로104길,4166108,37.50569667799883,127.03521373476354,도로,80
1992,11680,1723,2,논현로104길,4166108,37.506282440340826,127.03494013080284,도로,40
1993,11680,1725,0,논현로74길,4166194,37.496285849492935,127.03906042662402,도로,0
1994,11680,1725,1,논현로74길,4166194,37.49677783253142,127.04006330815795,도로,20
1995,11680,1730,0,역삼로23길,4166640,37.49552139509851,127.0381757657552,도로,0
1996,11680,1730,1,역삼로23길,4166640,37.496389939172566,127.03777111475742,도로,20
1997,11680,1731,0,논현로77길,4166197,37.49718979424684,127.0386350369782,도로,20
1998,11680,1731,1,논현로77길,4166197,37.49682664945612,127.03743037786192,도로,40
1999,11680,1732,0,역삼로26길,4166642,37.49644125421232,127.04045116931671,도로,20
2000,11680,1732,1,역삼로26길,4166642,37.496356579789534,127.04050130037771,도로,20
2001,11680,1732,2,역삼로26길,4166642,37.49605534601943,127.04064566355343,도로,20
2002,11680,1732,3,역삼로26길,4166642,37.495771269819286,127.04078180216177,도로,40
2003,11680,1733,0,논현로93길,4166205,37.50214981092,127.03629447590086,도로,40
2004,11680,1733,1,논현로93길,4166205,37.501986109218784,127.03573671089954,도로,40
2005,11680,1733,2,논현로93길,4166205,37.501905821180785,127.0354558452622,도로,40
2006,11680,1734,0,역삼로26길,4166642,37.49605534601943,127.04064566355343,도로,20
2007,11680,1734,1,역삼로26길,4166642,37.496191628748704,127.04092404311741,도로,0
2008,11680,1735,0,논현로61길,4166183,37.49303008155417,127.0405799700053,도로,0
2009,11680,1735,1,논현로61길,4166183,37.49277504701266,127.03974609191471,도로,80
2010,11680,1738,0,언주로89길,4166621,37.5021575641881,127.04298126738304,도로,0
2011,11680,1738,1,언주로89길,4166621,37.50169770635559,127.04148314199699,도로,20
2012,11680,1738,2,언주로89길,4166621,37.50171287903665,127.04140355644002,도로,20
2013,11680,1738,3,언주로89길,4166621,37.50172875564685,127.0413203975392,도로,20
2014,11680,1738,4,언주로89길,4166621,37.501516914670546,127.04064075528244,도로,0
2015,11680,1740,0,언주로66길,4166864,37.49556005221546,127.04607937986601,도로,0
2016,11680,1740,1,언주로66길,4166864,37.49587094624626,127.0470139311144,도로,20
2017,11680,1741,0,언주로90길,4166622,37.50209334843794,127.04301147263523,도로,0
2018,11680,1741,1,언주로90길,4166622,37.50238610371261,127.04396702704922,도로,20
2019,11680,1741,2,언주로90길,4166622,37.5025666217721,127.04455625105163,도로,0
2020,11680,1741,3,언주로90길,4166622,37.502590278394116,127.04461553646392,도로,0
2021,11680,1741,4,언주로90길,4166622,37.50261472681929,127.04467768361307,도로,0
2022,11680,1741,5,언주로90길,4166622,37.50298842517054,127.04589281377186,도로,0
2023,11680,1745,0,선릉로91길,4166500,37.505141846828494,127.04868052684036,도로,0
2024,11680,1745,1,선릉로91길,4166500,37.50459235539977,127.04688797536129,도로,40
2025,11680,1746,0,선릉로105길,4166440,37.508725431547006,127.04461278590135,도로,0
2026,11680,1746,1,선릉로105길,4166440,37.50838811247162,127.04428516388501,도로,60
2027,11680,1746,2,선릉로105길,4166440,37.508066614065314,127.04397292387907,도로,60
2028,11680,1775,0,봉은사로54길,4166361,37.51011186874271,127.04329114924343,도로,0
2029,11680,1775,1,봉은사로54길,4166361,37.509103566183185,127.04376284655666,도로,80
2030,11680,1776,0,봉은사로52길,4166360,37.51000238555101,127.04291584380356,도로,0
2031,11680,1776,1,봉은사로52길,4166360,37.50934992101735,127.04321864422826,도로,80
2032,11680,1777,0,봉은사로10길,4166856,37.50558627629496,127.02812835374573,도로,0
2033,11680,1777,1,봉은사로10길,4166856,37.50482611111245,127.02849569111186,도로,20
2034,11680,1778,0,도곡로39길,4166231,37.49391245700267,127.04579307874037,도로,0
2035,11680,1778,1,도곡로39길,4166231,37.494641813728094,127.04543752019674,도로,20
