,ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,COORDS
323,20101018,테헤란로 시점에서 5번째 분기된 도로,16,Teheran-ro 5-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 822-7,1,1530,역삼동 621-13,테헤란로5길,4166749,6.0,181.0,4,11680,3,"[(127.02954003133495, 37.50192284271932), (127.02876508650856, 37.50168505228641), (127.02762819446723, 37.50133618112487)]"
324,20101018,강남대로 시점에서 102번째 분기된 도로,17,Gangnam-daero 102-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225530,역삼동 814-6,1,1532,역삼동 618,강남대로102길,4166003,4.0,354.0,4,11680,3,"[(127.02696619960001, 37.502048492808235), (127.02680737097543, 37.50237634617591), (127.0267739826043, 37.50239944590731), (127.02643502210029, 37.50229675001346), (127.02643382320363, 37.50229638986697)]"
325,20101018,강남대로 시점에서 102번째 분기된 도로,17,Gangnam-daero 102-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225530,역삼동 814-6,1,1534,역삼동 618,강남대로102길,4166003,4.0,62.0,4,11680,3,"[(127.02816747242068, 37.5034499380361), (127.02874664898113, 37.503138673248166)]"
326,20101018,테헤란로 시점에서 13번째 분기된 도로,16,Teheran-ro 13-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 648-17,1,1535,역삼동 624-40,테헤란로13길,4166718,4.0,685.0,4,11680,3,"[(127.03125134633927, 37.502725376122775), (127.03090529728185, 37.50261923501215), (127.03072162057848, 37.50298918541653)]"
327,20101018,테헤란로 시점에서 25번째 분기된 도로,16,Teheran-ro 25-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 646-16,1,1536,역삼동 608-23,테헤란로25길,4166726,4.0,79.0,4,11680,3,"[(127.03531627559653, 37.50099514992516), (127.03609172068188, 37.50123367212296), (127.03573671089954, 37.50198610921877)]"
328,20101018,테헤란로 시점에서 13번째 분기된 도로,16,Teheran-ro 13-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 648-17,1,1541,역삼동 624-40,테헤란로13길,4166718,4.0,109.0,4,11680,3,"[(127.03201198004113, 37.5011535526328), (127.03238544096564, 37.5012691798944), (127.03213681845935, 37.5017853455466)]"
329,20101018,테헤란로 시점에서 19번째 분기된 도로,16,Teheran-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 647-19,1,1542,역삼동 626-9,테헤란로19길,4166721,4.0,210.0,4,11680,3,"[(127.03299628762876, 37.501859488068085), (127.03342486859495, 37.50198788249646), (127.03357324341174, 37.501852124933926), (127.033573808665, 37.50185164725136)]"
330,20101018,논현로 시점에서 97번째 분기된 도로,16,Nonhyeon-ro 97-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 641-2,1,1543,역삼동 633,논현로97길,4166208,6.0,210.0,4,11680,3,"[(127.03363628422913, 37.50286382987007), (127.03364351939689, 37.502276629266746), (127.03364802197574, 37.50191066951804), (127.0336501021077, 37.50190891200535)]"
331,20101018,논현로 시점에서 97번째 분기된 도로,16,Nonhyeon-ro 97-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 641-2,1,1544,역삼동 633,논현로97길,4166208,4.0,483.0,4,11680,3,"[(127.03506690998645, 37.50273535533644), (127.03468647219901, 37.50262217123701), (127.03445371415908, 37.50310668512015)]"
332,20101018,논현로 시점에서 97번째 분기된 도로,16,Nonhyeon-ro 97-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 641-2,1,1545,역삼동 633,논현로97길,4166208,4.0,262.0,4,11680,3,"[(127.03349125798782, 37.50282074743285), (127.03325350081487, 37.50332403709226)]"
333,20101018,봉은사로 시점에서 20번째 분기된 도로,15,Bongeunsa-ro 20-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 613-22,1,1548,역삼동 626-32,봉은사로20길,4166339,4.0,644.0,4,11680,3,"[(127.03261127836933, 37.503767192645405), (127.03302773405588, 37.503894447394224), (127.03308465881737, 37.50395829494413), (127.0332466533446, 37.5041399828643)]"
334,20101018,봉은사로 시점에서 22번째 분기된 도로,16,Bongeunsa-ro 22-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 605,1,1550,역삼동 622-11,봉은사로22길,4166341,4.0,604.0,4,11680,3,"[(127.03171053551496, 37.503704455533466), (127.03127584269856, 37.50369535763301), (127.03105909573266, 37.50369081694306), (127.03105884697852, 37.503690952155), (127.03067522166668, 37.50389903387831), (127.03034878569615, 37.504076097060235)]"
335,20101018,테헤란로 시점에서 13번째 분기된 도로,16,Teheran-ro 13-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 648-17,1,1551,역삼동 624-40,테헤란로13길,4166718,4.0,134.0,4,11680,3,"[(127.03069176665123, 37.50325766324377), (127.03105884697852, 37.503690952155)]"
336,20100419,행정구역 명칭 적용,20,Yeoksam-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030225536,역삼동 831-16,1,1568,대치동 1004-3,역삼로,3122008,20.0,3607.0,3,11680,3,"[(127.05593214453448, 37.50221199991229), (127.05625669689769, 37.501578015637456)]"
337,20101018,언주로 시점에서 100번째 분기된 도로,17,Eonju-ro 100-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 689-6,1,1569,역삼동 690-41,언주로100길,4166558,4.0,171.0,4,11680,3,"[(127.04209774115273, 37.50659603415853), (127.04258895452963, 37.50608599878795), (127.04259405473448, 37.50608506898689)]"
338,20101018,선릉로 시점에서 103번째 분기된 도로,15,Seolleung-ro 103-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 694-34,2,1570,역삼동 698-20,선릉로103길,4166439,4.0,26.0,4,11680,3,"[(127.04493076563936, 37.50639014912557), (127.04486410763782, 37.50629607340067), (127.04482905724525, 37.506176424746066)]"
339,20101018,논현로 시점에서 87번째 분기된 도로,15,Nonhyeon-ro 87-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 736-55,1,1581,역삼동 735-10,논현로87길,4166203,4.0,82.0,4,11680,3,"[(127.0355273293939, 37.49965940386486), (127.0357689948925, 37.499155558577044), (127.03598066398587, 37.49903982678446)]"
340,20101018,테헤란로 시점에서 19번째 분기된 도로,16,Teheran-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 647-19,1,1624,역삼동 626-9,테헤란로19길,4166721,4.0,57.0,4,11680,3,"[(127.03315359724434, 37.50153624888425), (127.03312571154758, 37.501527475088956), (127.03296793230099, 37.50147783217106), (127.03288787753976, 37.50145264401269), (127.03283108714066, 37.501434774258996), (127.03278943821867, 37.50152198392674), (127.03276293048285, 37.50157816819686), (127.03272480692631, 37.5016583581291)]"
341,20101018,테헤란로 시점에서 19번째 분기된 도로,16,Teheran-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 647-19,1,1625,역삼동 626-9,테헤란로19길,4166721,4.0,18.0,4,11680,3,"[(127.03278943821867, 37.50152198392674), (127.0326031535901, 37.50146467552687)]"
342,20101018,강남대로 시점에서 94번째 분기된 도로,15,Gangnam-daero 94-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 818-15,1,1626,역삼동 646-14,강남대로94길,4166037,4.0,85.0,4,11680,3,"[(127.03304913532072, 37.500730027262044), (127.03312421149823, 37.50096167196049), (127.03288787753976, 37.50145264401269)]"
343,20101018,테헤란로 시점에서 25번째 분기된 도로,16,Teheran-ro 25-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 646-16,1,1627,역삼동 608-23,테헤란로25길,4166726,4.0,74.0,4,11680,3,"[(127.03517294194423, 37.501315730090376), (127.0348852533112, 37.5013981719736), (127.03476056933268, 37.50114000797507), (127.03475949093294, 37.50110538290398), (127.03480992543469, 37.50099493330713)]"
344,20101018,언주로 시점에서 106번째 분기된 도로,15,Eonju-ro 106-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 687-1,1,1628,역삼동 685-28,언주로106길,4166561,4.0,63.0,4,11680,3,"[(127.0428842310032, 37.50846463752008), (127.04313524524756, 37.50792926676845)]"
345,20101018,논현로 시점에서 95번째 분기된 도로,15,Nonhyeon-ro 95-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 643-6,1,1678,역삼동 638-20,논현로95길,4166207,4.0,138.0,4,11680,3,"[(127.03349375950191, 37.50179156333902), (127.03397565727549, 37.50156566873137), (127.03409174063974, 37.500774064503105)]"
346,20101018,테헤란로 시점에서 29번째 분기된 도로,19,Teheran-ro 29-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 678-38,0,1717,역삼동 678-14,테헤란로29길,4166730,4.0,127.0,4,11680,3,"[(127.03911242911495, 37.501487840150716), (127.03889589966279, 37.501907792161106), (127.0387325942938, 37.502224517627006), (127.03856954741407, 37.50254074722016)]"
347,20101018,테헤란로 시점에서 48번째 분기된 도로,19,Teheran-ro 48-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225537,역삼동 707-19,0,1719,역삼동 707-18,테헤란로48길,4166742,4.0,108.0,4,11680,3,"[(127.0456451423049, 37.50349255435938), (127.04589281377186, 37.50298842517055), (127.04609163984377, 37.5025837210037)]"
348,20101018,논현로 시점에서 104번째 분기된 도로,17,Nonhyeon-ro 104-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225531,역삼동 659-3,0,1723,역삼동 659-11,논현로104길,4166108,4.0,117.0,4,11680,3,"[(127.0347049331168, 37.50554440022609), (127.03521373476354, 37.50569667799883), (127.03494013080284, 37.506282440340826)]"
349,20101018,논현로 시점에서 74번째 분기된 도로,18,Nonhyeon-ro 74-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 734-3,0,1725,역삼동 734-12,논현로74길,4166194,4.0,104.0,4,11680,3,"[(127.03906042662402, 37.49628584949294), (127.04006330815797, 37.49677783253142)]"
350,20101018,역삼로 시점에서 23번째 분기된 도로,15,Yeoksam-ro 23-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 747-5,0,1730,역삼동 747-11,역삼로23길,4166640,4.0,103.0,4,11680,3,"[(127.0381757657552, 37.49552139509851), (127.03777111475742, 37.49638993917257)]"
351,20101018,논현로 시점에서 77번째 분기된 도로,17,Nonhyeon-ro 77-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 746-11,0,1731,역삼동 746-6,논현로77길,4166197,4.0,114.0,4,11680,3,"[(127.0386350369782, 37.49718979424684), (127.03743037786191, 37.49682664945612)]"
352,20101018,역삼로 시점에서 26번째 분기된 도로,16,Yeoksam-ro 26-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 770,0,1732,역삼동 769-8,역삼로26길,4166642,6.0,80.0,4,11680,3,"[(127.04045116931674, 37.49644125421231), (127.04050130037767, 37.496356579789534), (127.04064566355342, 37.496055346019425), (127.04078180216176, 37.49577126981928)]"
353,20101018,논현로 시점에서 93번째 분기된 도로,16,Nonhyeon-ro 93-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 642-10,0,1733,역삼동 641-14,논현로93길,4166205,12.0,79.0,4,11680,3,"[(127.03629447590086, 37.502149810919995), (127.03573671089954, 37.50198610921877), (127.0354558452622, 37.50190582118078)]"
354,20101018,역삼로 시점에서 26번째 분기된 도로,16,Yeoksam-ro 26-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 770,1,1734,역삼동 769-8,역삼로26길,4166642,4.0,29.0,4,11680,3,"[(127.04064566355342, 37.496055346019425), (127.04092404311739, 37.496191628748704)]"
355,20101018,논현로 시점에서 61번째 분기된 도로,16,Nonhyeon-ro 61-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 798-12,0,1735,역삼동 798-8,논현로61길,4166183,4.0,79.0,4,11680,3,"[(127.0405799700053, 37.493030081554174), (127.03974609191472, 37.49277504701266)]"
356,20101018,언주로 시점에서 89번째 분기된 도로,16,Eonju-ro 89-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 720-19,0,1738,역삼동 719-4,언주로89길,4166621,4.0,221.0,4,11680,3,"[(127.04298126738304, 37.5021575641881), (127.041483141997, 37.50169770635559), (127.04140355644002, 37.501712879036646), (127.0413203975392, 37.501728755646845), (127.04064075528245, 37.501516914670546)]"
357,20101018,언주로 시점에서 66번째 분기된 도로,18,Eonju-ro 66-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 761-19,0,1740,역삼동 762,언주로66길,4166864,10.0,90.0,4,11680,3,"[(127.04607937986599, 37.49556005221546), (127.0470139311144, 37.495870946246264)]"
358,20101018,언주로 시점에서 90번째 분기된 도로,17,Eonju-ro 90-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 706,0,1741,역삼동 707-11,언주로90길,4166622,4.0,274.0,4,11680,3,"[(127.04301147263524, 37.50209334843794), (127.04396702704922, 37.50238610371261), (127.04455625105165, 37.5025666217721), (127.04461553646392, 37.502590278394116), (127.04467768361306, 37.50261472681929), (127.04589281377186, 37.50298842517055)]"
359,20101018,선릉로 시점에서 91번째 분기된 도로,16,Seolleung-ro 91-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 705-26,0,1745,역삼동 705,선릉로91길,4166500,4.0,171.0,4,11680,3,"[(127.04868052684037, 37.505141846828494), (127.04688797536129, 37.504592355399765)]"
360,20101018,선릉로 시점에서 105번째 분기된 도로,16,Seolleung-ro 105-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 683-17,0,1746,역삼동 683-8,선릉로105길,4166440,4.0,91.0,4,11680,3,"[(127.04461278590135, 37.50872543154701), (127.04428516388501, 37.508388112471614), (127.04397292387907, 37.50806661406531)]"
361,20101018,봉은사로 시점에서 54번째 분기된 도로,18,Bongeunsa-ro 54-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 682-20,0,1775,역삼동 682-15,봉은사로54길,4166361,4.0,119.0,4,11680,3,"[(127.0432911492434, 37.51011186874271), (127.04376284655666, 37.509103566183185)]"
362,20101018,봉은사로 시점에서 52번째 분기된 도로,20,Bongeunsa-ro 52-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225534,역삼동 682-8,0,1776,역삼동 682-5,봉은사로52길,4166360,5.0,77.0,4,11680,3,"[(127.04291584380356, 37.510002385551005), (127.04321864422826, 37.50934992101735)]"
363,20101018,봉은사로 시점에서 10번째 분기된 도로,19,Bongeunsa-ro 10-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225533,역삼동 603,0,1777,역삼동 602-4,봉은사로10길,4166856,8.0,90.0,4,11680,3,"[(127.02812835374573, 37.50558627629496), (127.02849569111186, 37.50482611111245)]"
364,20101018,도곡로 시점에서 39번째 분기된 도로,18,Dogok-ro 39-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 785-18,0,1778,역삼동 785-9,도곡로39길,4166231,4.0,87.0,4,11680,3,"[(127.04579307874035, 37.49391245700267), (127.04543752019674, 37.49464181372809)]"
