ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD
"20101018","도곡로 시점에서 69번째 분기된 도로","14","Dogok-ro 69-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","대치동 938-17","0",623,"대치동 916-75","도곡로69길","4166240",6.000,295.000,"4","11680","3"
"20101018","도곡로 시점에서 73번째 분기된 도로","16","Dogok-ro 73-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","대치동 939-27","0",624,"대치동 927","도곡로73길","4166243",6.000,304.000,"4","11680","3"
"20101018","도곡로 시점에서 77번째 분기된 도로","16","Dogok-ro 77-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","대치동 940-9","0",625,"대치동 929","도곡로77길","4166244",12.000,297.000,"4","11680","3"
"20101018","도곡로 시점에서 83번째 분기된 도로","17","Dogok-ro 83-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225533","대치동 988-17","0",626,"대치동 975-20","도곡로83길","4166247",12.000,193.000,"4","11680","3"
"20101018","도곡로 시점에서 87번째 분기된 도로","16","Dogok-ro 87-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225533","대치동 987-17","0",627,"대치동 972","도곡로87길","4166249",6.000,314.000,"4","11680","3"
"20101018","도곡로 시점에서 93번째 분기된 도로","16","Dogok-ro 93-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225533","대치동 986-6","0",628,"대치동 985-1","도곡로93길","4166251",12.000,220.000,"4","11680","3"
"20101018","도곡로 시점에서 99번째 분기된 도로","16","Dogok-ro 99-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225533","대치동 984-12","0",629,"대치동 983-7","도곡로99길","4166253",6.000,263.000,"4","11680","3"
"20101018","도곡로 시점에서 2번째 분기된 도로","15","Dogok-ro 2-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 945-1","0",630,"도곡동 948-4","도곡로2길","4166226",6.000,303.000,"4","11680","3"
"20101018","도곡로 시점에서 4번째 분기된 도로","16","Dogok-ro 4-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 942","0",631,"도곡동 948-10","도곡로4길","4166234",8.000,345.000,"4","11680","3"
"20101018","도곡로 시점에서 6번째 분기된 도로","16","Dogok-ro 6-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 941","0",632,"도곡동 944-8","도곡로6길","4166241",6.000,203.000,"4","11680","3"
"20101018","도곡로 시점에서 14번째 분기된 도로","16","Dogok-ro 14-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 546","0",633,"도곡동 969","도곡로14길","4166215",12.000,298.000,"4","11680","3"
"20101018","도곡로 시점에서 18번째 분기된 도로","16","Dogok-ro 18-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","도곡동 545","0",634,"도곡동 893-2","도곡로18길","4166217",8.000,508.000,"4","11680","3"
"20101018","도곡로 시점에서 64번째 분기된 도로","16","Dogok-ro 64-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","대치동 1024","0",635,"대치동 633-3","도곡로64길","4166239",12.000,312.000,"4","11680","3"
"20101018","도곡로 시점에서 70번째 분기된 도로","16","Dogok-ro 70-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","대치동 1023","0",636,"대치동 1013-3","도곡로70길","4166242",6.000,230.000,"4","11680","3"
"20101018","도곡로 시점에서 78번째 분기된 도로","16","Dogok-ro 78-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","대치동 1021","0",637,"대치동 1018","도곡로78길","4166245",8.000,239.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 351번째 분기된 도로","16","Nambusunhwan-ro 351-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 953-11","0",638,"도곡동 948","남부순환로351길","4166089",6.000,428.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 355번째 분기된 도로","16","Nambusunhwan-ro 355-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 957-10","0",639,"도곡동 950-19","남부순환로355길","4166090",6.000,284.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 359번째 분기된 도로","16","Nambusunhwan-ro 359-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 956-4","0",640,"도곡동 959-42","남부순환로359길","4166091",8.000,333.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 361번째 분기된 도로","17","Nambusunhwan-ro 361-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 959-28","0",641,"도곡동 922","남부순환로361길","4166092",6.000,213.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 363번째 분기된 도로","16","Nambusunhwan-ro 363-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 914-35","0",642,"도곡동 934-10","남부순환로363길","4166093",12.000,387.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 373번째 분기된 도로","16","Nambusunhwan-ro 373-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 199-5","0",643,"도곡동 190-5","남부순환로373길","4166096",6.000,363.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 379번째 분기된 도로","16","Nambusunhwan-ro 379-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 174-40","0",644,"도곡동 151","남부순환로379길","4166100",6.000,355.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 391번째 분기된 도로","16","Nambusunhwan-ro 391-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","대치동 651","0",645,"대치동 633","남부순환로391길","4166102",10.000,221.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 395번째 분기된 도로","16","Nambusunhwan-ro 395-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","대치동 622-1","0",646,"대치동 612","남부순환로395길","4166104",6.000,293.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 378번째 분기된 도로","16","Nambusunhwan-ro 378-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 462","0",647,"도곡동 459-4","남부순환로378길","4166099",15.000,398.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 394번째 분기된 도로","16","Nambusunhwan-ro 394-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","대치동 506","0",648,"대치동 503","남부순환로394길","4166846",15.000,356.000,"4","11680","3"
"20101018","개포로 시점에서 17번째 분기된 도로","16","Gaepo-ro 17-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1246-4","0",649,"개포동 1266","개포로17길","4166052",6.000,279.000,"4","11680","3"
"20101018","개포로 시점에서 21번째 분기된 도로","15","Gaepo-ro 21-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1258","0",650,"개포동 1253","개포로21길","4166054",6.000,224.000,"4","11680","3"
"20101018","개포로 시점에서 25번째 분기된 도로","16","Gaepo-ro 25-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1258-6","0",651,"개포동 1266-2","개포로25길","4166057",10.000,249.000,"4","11680","3"
"20101018","개포로 시점에서 31번째 분기된 도로","16","Gaepo-ro 31-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1259-8","0",652,"개포동 1267","개포로31길","4166061",6.000,410.000,"4","11680","3"
"20101018","개포로 시점에서 35번째 분기된 도로","16","Gaepo-ro 35-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1262-9","0",653,"개포동1262","개포로35길","4166064",6.000,200.000,"4","11680","3"
"20101018","개포로 시점에서 20번째 분기된 도로","16","Gaepo-ro 20-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1231-24","0",654,"개포동 1199-10","개포로20길","4166053",6.000,456.000,"4","11680","3"
"20101018","개포로 시점에서 22번째 분기된 도로","15","Gaepo-ro 22-gil","20141030","직권수정(속성변경)","99","20101203","20190410135642","개포동 1217","0",655,"개포동 1183-8","개포로22길","4166055",15.000,806.000,"4","11680","3"
"20101018","개포로 시점에서 28번째 분기된 도로","16","Gaepo-ro 28-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1212","0",656,"개포동 1273","개포로28길","4166059",10.000,588.000,"4","11680","3"
"20101018","개포로 시점에서 36번째 분기된 도로","16","Gaepo-ro 36-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1211","0",657,"개포동 1210-7","개포로36길","4166065",6.000,158.000,"4","11680","3"
"20101018","개포로 시점에서 38번째 분기된 도로","16","Gaepo-ro 38-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1211","0",658,"개포동 1207-6","개포로38길","4166066",6.000,347.000,"4","11680","3"
"20101018","개포로 시점에서 82번째 분기된 도로","16","Gaepo-ro 82-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 186-13","0",659,"일원동 186-2","개포로82길","4166068",8.000,108.000,"4","11680","3"
"20101018","개포로 시점에서 88번째 분기된 도로","15","Gaepo-ro 88-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 185","0",660,"일원동 187","개포로88길","4166069",15.000,314.000,"4","11680","3"
"20101018","개포로 시점에서 116번째 분기된 도로","16","Gaepo-ro 116-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 919","0",661,"일원동 617","개포로116길","4166042",10.000,289.000,"4","11680","3"
"20101018","개포로 시점에서 124번째 분기된 도로","16","Gaepo-ro 124-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 624","0",662,"일원동 621","개포로124길","4166045",15.000,269.000,"4","11680","3"
"20101018","개포로 시점에서 128번째 분기된 도로","13","Gaepo-ro 128-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 629","0",663,"일원동 626","개포로128길","4166046",10.000,231.000,"4","11680","3"
"20101018","개포로 시점에서 130번째 분기된 도로","12","Gaepo-ro 130-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 630","0",664,"일원동 628-5","개포로130길","4166047",6.000,183.000,"4","11680","3"
"20101018","개포로 시점에서 136번째 분기된 도로","12","Gaepo-ro 136-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 638","0",665,"일원동 635-10","개포로136길","4166048",6.000,182.000,"4","11680","3"
"20101018","개포로 시점에서 138번째 분기된 도로","12","Gaepo-ro 138-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 640","0",666,"일원동 636-9","개포로138길","4166049",8.000,229.000,"4","11680","3"
"20101018","개포로 시점에서 118번째 분기된 도로","15","Gaepo-ro 118-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 620","0",667,"일원동 640-1","개포로118길","4166043",8.000,446.000,"4","11680","3"
"20101018","양재대로 강남구 시점에서 33번째 분기된 도로","15","Yangjae-daero 33-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225535","일원동 681-7","0",668,"일원동 677","양재대로33길","4166546",10.000,226.000,"4","11680","3"
"20101018","양재대로 강남구 시점에서 43번째 분기된 도로","13","Yangjae-daero 43-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225535","일원동 665-7","0",669,"일원동 663-7","양재대로43길","4166551",10.000,253.000,"4","11680","3"
"20101018","광평로 시점에서 1번째 분기된 도로","14","Gwangpyeong-ro 1-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 729-11","0",670,"일원동 728-9","광평로1길","4166072",10.000,135.000,"4","11680","3"
"20101018","광평로 시점에서 3번째 분기된 도로","14","Gwangpyeong-ro 3-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 727-3","0",671,"일원동 725-8","광평로3길","4166077",6.000,139.000,"4","11680","3"
"20101018","광평로 시점에서 5번째 분기된 도로","14","Gwangpyeong-ro 5-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 726-3","0",672,"일원동 724-7","광평로5길","4166084",6.000,125.000,"4","11680","3"
"20101018","광평로 시점에서 7번째 분기된 도로","14","Gwangpyeong-ro 7-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 723-3","0",673,"일원동 720-7","광평로7길","4166086",6.000,122.000,"4","11680","3"
"20101018","광평로 시점에서 9번째 분기된 도로","16","Gwangpyeong-ro 9-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 722","0",674,"일원동 719","광평로9길","4166087",15.000,323.000,"4","11680","3"
"20101018","광평로 시점에서 19번째 분기된 도로","15","Gwangpyeong-ro 19-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","일원동 716","0",675,"수서동 746","광평로19길","4166071",15.000,242.000,"4","11680","3"
"20101018","광평로 시점에서 31번째 분기된 도로","16","Gwangpyeong-ro 31-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","수서동 747","0",676,"수서동 745","광평로31길","4166074",15.000,672.000,"4","11680","3"
"20101018","광평로 시점에서 39번째 분기된 도로","16","Gwangpyeong-ro 39-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","수서동 738","0",677,"수서동 730","광평로39길","4166076",10.000,853.000,"4","11680","3"
